q,p,lo,hi,coverage,n_local,method,cond_number
662,0,0.4799454675338,0.576383993593436,0.09649076125354045,488,interval,1894127.3133708276
662,1,0.47817202265437,0.77351059090243,0.29538319280485664,1000,interval_capped,1361173.7553640099
663,0,0.496385039272212,0.578211233020997,0.08187051428406869,418,interval,2473234.4038826614
663,1,0.0662899634018981,0.152526464206258,0.08624953081818747,445,interval,1609154.61717602
664,0,0.0146728000818621,0.0352133401685838,0.020551665713980562,95,interval,1602796.666308386
664,1,0.155963742123275,0.901533639287615,0.745682549996712,1000,interval_capped,1205649.4742752095
665,0,0.544682523686402,0.706881581965978,0.16228691216542984,827,interval,981107.2295001547
665,1,0.35150684932944,0.416660421473111,0.06516341660556393,335,interval,1335027.25768039
666,0,0.339479730696199,0.880860114250605,0.5416736181201601,1000,interval_capped,1377096.446818204
666,1,0.451791722622844,0.984654580011512,0.5329433709801891,1000,interval_capped,1433723.2178361586
667,0,0.463885515385788,0.82502933301872,0.36133942843405314,1000,interval_capped,1431840.0244206123
667,1,0.0135746704580233,0.303933408591523,0.2904026102565282,1000,interval_capped,2065877.470332696
668,0,0.336971496010296,0.697139973495197,0.36036356000045167,1000,interval_capped,1850619.0262106534
668,1,0.387579073354458,0.412371310139276,0.024795982799383876,121,interval,2556067.479833606
669,0,0.782192215299104,0.864952835526333,0.08280544688750531,400,interval,1955635.3422586177
669,1,0.176394198113613,0.468709193471399,0.2923591630639892,1000,interval_capped,1068980.0094794598
670,0,0.345909195846341,0.505973953197743,0.1601514552093966,805,interval,1491580.639907371
670,1,0.737063457522313,0.767246852676583,0.03018795575277015,144,interval,2335839.313002579
671,0,0.296926158534212,0.510911798832218,0.21410154399200107,1000,interval_capped,1894984.7487154305
671,1,0.776683979104035,0.87626160755604,0.09959267426049148,513,interval,1047607.6485564027
672,0,0.446783320539586,0.475659873115466,0.028892193340880473,144,interval,1282276.6041448964
672,1,0.291357153123848,0.293392720946893,0.0020358753897555255,12,interval,4840367885.363662
673,0,0.0146728000818621,0.455393391257663,0.4409593041308656,1000,interval_capped,1913454.7586401291
673,1,0.510879855721876,0.901533639287615,0.3907128098962855,1000,interval_capped,1203623.2321729872
674,0,0.287184334120409,0.416859546181262,0.12974544965285453,684,interval,1025033.8613670933
674,1,0.253020111094767,0.690368347677354,0.43741431827093213,1000,interval_capped,1434732.4078025776
675,0,0.819773489324461,0.858092571889422,0.038339837804488235,186,interval,1678048.0294266217
675,1,0.540783676334838,0.618609225301045,0.07783730811656336,397,interval,2397904.7115263348
676,0,0.466058764877877,0.898617986578267,0.4327935141117727,1000,interval_capped,2587992.914346849
676,1,0.419635882852158,0.838839156958566,0.4192666141585578,1000,interval_capped,2208616.4359973473
677,0,0.387035283365355,0.52700028113153,0.1400408087423158,710,interval,1586273.886462246
677,1,0.182863611955708,0.220216758068958,0.037358790034394976,164,interval,1164213.6723552418
678,0,0.567888671171215,0.811651252653639,0.24389461363005893,1000,interval_capped,1146302.9180315642
678,1,0.103982461617596,0.934891192141792,0.8310342777361908,1000,interval_capped,1393800.4866515258
679,0,0.638548851202865,0.79807399395322,0.15961154833020655,779,interval,2338175.978758856
679,1,0.00961045386552109,0.357658704410069,0.34810083933786573,1000,interval_capped,2650071.5432677846
680,0,0.079983524693926,0.437978699818991,0.35818908048792775,1000,interval_capped,1907652.5760818643
680,1,0.344893377393628,0.497746817026257,0.15287653521760086,793,interval,1777847.8590322442
681,0,0.49420997946729,0.610798167208734,0.11665133684629331,617,interval,976011.3284582334
681,1,0.555433967560848,0.654811601145238,0.09939264917439745,500,interval,1908128.8092247231
682,0,0.500077474411373,0.693159595850909,0.19318670290158219,1000,interval_capped,1357840.1291418136
682,1,0.923218176189133,0.970896399301204,0.04768542711386401,221,interval,1345172.7095320048
683,0,0.351976241921962,0.375913912043794,0.023950635778727917,120,interval,1773585.7223044813
683,1,0.059795996984329,0.554905774446539,0.4951845867040776,1000,interval_capped,2251831.903992934
684,0,0.58918168151479,0.711048243627058,0.12193257020843563,629,interval,954944.3322539821
684,1,0.40138667285252,0.712850882626194,0.3115112708547973,1000,interval_capped,1203356.6063437285
685,0,0.201902167856005,0.342460698165239,0.14063466276776096,713,interval,1472600.4349096103
685,1,0.0891209975278928,0.228892014605983,0.13979213595777842,709,interval,1443863.764369288
686,0,0.354965663211873,0.815363073074579,0.46064678061690484,1000,interval_capped,1828703.7381052573
686,1,0.803730231265657,0.957654126932062,0.15394715299329345,769,interval,1893829.1557034124
687,0,0.52026566900804,0.975950002153249,0.4559311510972624,1000,interval_capped,2211386.2791461083
687,1,0.0806798801316166,0.708101597128296,0.6275165180794219,1000,interval_capped,2004416.4246319926
688,0,0.0486634713472849,0.144063788629456,0.09545199013819033,470,interval,1082993.4322832348
688,1,0.631161174095825,0.730466539266721,0.0993203698414156,518,interval,1180726.064360474
689,0,0.378713992725951,0.865051672275183,0.4866011006531445,1000,interval_capped,1441616.9544697104
689,1,0.301292900168666,0.597612988070831,0.29636486076292273,1000,interval_capped,1777660.4982715268
690,0,0.343598684171421,0.812976328743723,0.46963187940230683,1000,interval_capped,1115612.3999247756
690,1,0.627063792861383,0.961020697627537,0.33400736440964973,1000,interval_capped,1547068.7490712714
691,0,0.62346268412341,0.703158519402846,0.07973900192226328,397,interval,1449383.0494245482
691,1,0.59878947908675,0.918135891030505,0.3193946639962455,1000,interval_capped,1831572.787491873
692,0,0.638738192698659,0.998664934990634,0.36012169387349774,1000,interval_capped,1227057.2255417518
692,1,0.609320106755615,0.689360768347622,0.08005275543762445,418,interval,1800993.7036876576
693,0,0.597948113802574,0.686094163296279,0.08819379313076953,471,interval,1618462.112545467
693,1,0.900480586828025,0.90478577276222,0.004305836431742249,28,interval,1666329.6966397979
694,0,0.255325252805375,0.625061123970583,0.36993613578675383,1000,interval_capped,2316359.2071745787
694,1,0.206170150418753,0.276443921987507,0.07028438967369466,326,interval,2131220.252118991
695,0,0.0267410157323872,0.153591060943058,0.12691875257254273,610,interval,2213762.129016327
695,1,0.592338566664636,0.891662243247764,0.29936890327493965,1000,interval_capped,2548597.83374513
696,0,0.0711839593724497,0.354436100812771,0.283405562807658,1000,interval_capped,1040591.3149530981
696,1,0.381662695945129,0.644720875030623,0.26309792619581235,1000,interval_capped,1493941.8306856074
697,0,0.403679282875532,0.774121222200446,0.37064258638290654,1000,interval_capped,1242888.3234145048
697,1,0.122402736073195,0.301503228078934,0.17912755342248932,885,interval,1827043.8444898915
698,0,0.148811461283641,0.193001236350479,0.04421371012229276,215,interval,1145203.6549756778
698,1,0.107500829155763,0.661668829119574,0.5542517326829609,1000,interval_capped,1304645.0433234514
699,0,0.67311007025047,0.998198917216277,0.3252649288663843,1000,interval_capped,2216427.6949399593
699,1,0.634511707064463,0.733417446046368,0.098920683270397,517,interval,1501073.4174586101
700,0,0.271776716572955,0.556907251283183,0.2852849734949879,1000,interval_capped,1083473.3664967895
700,1,0.591116341111531,0.94459968122204,0.3535367501256011,1000,interval_capped,1816118.1086855736
701,0,0.650800167867453,0.657269134163734,0.006472470162657401,33,interval,1785454.8400154728
701,1,0.834849354203156,0.887907628831339,0.05306629153570621,279,interval,1687813.399237559
702,0,0.482934049231968,0.484953881595955,0.002020926390819418,11,interval,55619224.76409178
702,1,0.38082917667222,0.431422874195113,0.050601342042002215,269,interval,1723404.1781439406
703,0,0.545679015807476,0.667067811843505,0.12145454535383648,629,interval,1628579.2306068002
703,1,0.0763610955009044,0.477952674881667,0.4016522583714864,1000,interval_capped,1660384.3260104237
704,0,0.0469561258708965,0.658808382258768,0.612183661507373,1000,interval_capped,986409.7835201913
704,1,0.0607776885395728,0.383613408333111,0.32288449906743855,1000,interval_capped,1792635.5709781253
705,0,0.39566029619927,0.9445386638911,0.549175663483645,1000,interval_capped,2627058.0336843613
705,1,0.119778411529682,0.26366006569662,0.14390339414856806,714,interval,2569799.8326419047
706,0,0.129421315752422,0.344042635003296,0.21473756725553741,1000,interval_capped,1258825.721218288
706,1,0.283223756462393,0.405573850055902,0.12236858023659468,634,interval,1461276.5417169787
707,0,0.553609302443046,0.555600863079159,0.0019926393497791636,10,knn_fallback,414896830.33651584
707,1,0.467855272277905,0.834973360338129,0.36717355823490816,1000,interval_capped,1212604.326507417
708,0,0.170811881966458,0.371586329277074,0.2008831952624445,991,interval,979839.053920138
708,1,0.767509345251465,0.869854285124255,0.10236040381171711,531,interval,1380028.5384915164
709,0,0.0375432165479357,0.0861070433637504,0.048590131043120086,233,interval,1080531.9183199098
709,1,0.203353669201832,0.651985617547371,0.4486997349606719,1000,interval_capped,1548334.8695746118
710,0,0.423371511469391,0.832888725095502,0.40973902550913144,1000,interval_capped,1471365.4931596222
710,1,0.00276452826846736,0.0458558254973227,0.0430978081632451,201,interval,1793476.827410138
711,0,0.169774222248636,0.410389396145626,0.24074550127525274,1000,interval_capped,1297632.8896950153
711,1,0.79016863383743,0.914957805834293,0.12480802717560384,639,interval,1589235.765614434
712,0,0.210146462271576,0.345748483042354,0.1356754685736242,692,interval,1505430.3817393016
712,1,0.5357497422538,0.653962322704352,0.11823044193082416,606,interval,1987586.1435440585
713,0,0.168075005760199,0.744388965824104,0.5766261161355895,1000,interval_capped,2208725.7182004335
713,1,0.0176713827593399,0.0264055920196251,0.008735528966747924,49,interval,2041534.5052430388
714,0,0.443733313791041,0.927151129143495,0.4836796549341396,1000,interval_capped,1779338.2647792853
714,1,0.709215905578967,0.724062483472703,0.01484882115631557,76,interval,1105261.188056884
715,0,0.0604921574950491,0.500867981595841,0.44061435031539353,1000,interval_capped,997418.808160186
715,1,0.144443345589044,0.321974000807407,0.1775574794386263,875,interval,1139440.5363748826
716,0,0.151205879317497,0.486585459321153,0.335561235801488,1000,interval_capped,1284742.2063054724
716,1,0.309513816504633,0.921960381800204,0.612539103688711,1000,interval_capped,1586345.2705349626
717,0,0.704018710072292,0.878671274209379,0.17474716336963828,852,interval,1831917.3686096394
717,1,0.0387683781525122,0.613787084862935,0.5751055898936417,1000,interval_capped,983661.3059671277
718,0,0.45255898809166,0.484957236963238,0.032415797136582866,167,interval,2231288.1808850314
718,1,0.572578973188946,0.934117323998044,0.36159297790628186,1000,interval_capped,1025265.0175899871
719,0,0.0336185877041517,0.197928638562091,0.16439904814686218,790,interval,1505224.4123032785
719,1,0.469053263907086,0.562113090152883,0.09307388723866503,451,interval,1802563.2067676827
720,0,0.00689746703397901,0.429367198524211,0.4226985590060065,1000,interval_capped,1134327.3239845643
720,1,0.730349557974686,0.822298679739303,0.09196301493417804,456,interval,963735.8133969221
721,0,0.340876882509158,0.354418895895837,0.013549348315197891,68,interval,2078593.4944666184
721,1,0.39994834550493,0.55455566703219,0.15463068211724854,795,interval,1329595.9777568004
722,0,0.678460342421022,0.868916623555854,0.19055944033045524,907,interval,1024159.6171424214
722,1,0.85389351922868,0.944757566998624,0.09087777698886908,448,interval,1149174.0561060088
723,0,0.227671460886113,0.461705646440558,0.23416094839044233,1000,interval_capped,995311.413416279
723,1,0.555252901813042,0.826502137783481,0.2712902207189208,1000,interval_capped,1295641.839757927
724,0,0.0439139089037426,0.333977391357,0.29022059313163084,1000,interval_capped,970712.4471937479
724,1,0.105146809747243,0.35275274727187,0.24764334985884326,1000,interval_capped,1124811.9904096562
725,0,0.154447089680245,0.474398308972388,0.3201245184357796,1000,interval_capped,1972663.7995623308
725,1,0.612650311416274,0.728437936296268,0.1158051199585184,607,interval,1349327.3894478253
726,0,0.356179469506797,0.818659895466935,0.4627309249641577,1000,interval_capped,1261841.9575633402
726,1,0.606212816846664,0.632396317993259,0.0261874573760201,148,interval,2001921.7196198378
727,0,0.619674134500299,0.870573662804199,0.2510354261244806,1000,interval_capped,1049693.463507288
727,1,0.0791013783666314,0.173768201469396,0.09468112690686768,502,interval,2004623.976920519
728,0,0.448455091991072,0.719510543333941,0.27120226646581086,1000,interval_capped,1536011.4794746577
728,1,0.635167601658041,0.972376711509539,0.3372600608910597,1000,interval_capped,1110201.3138867842
729,0,0.211526448685069,0.336355784317098,0.12489694849193188,626,interval,1409406.1172277962
729,1,0.156536323495918,0.951833384700369,0.795417227625953,1000,interval_capped,1375940.540073327
730,0,0.325802851189369,0.462435823058882,0.13670697807917798,702,interval,1394149.8352353943
730,1,0.856956680906963,0.874506663717,0.01755263454702262,95,interval,1153211.387226533
731,0,0.331191197784504,0.351961467300536,0.020781519574488393,109,interval,2230392.4208947467
731,1,0.0643064537584167,0.159330167563414,0.09503807153395519,486,interval,1267142.198121885
732,0,0.368442429903024,0.408626133070308,0.04020546836437385,208,interval,2675748.1908844123
732,1,0.803329701356772,0.982491111703871,0.17918848096838375,893,interval,2947061.9625083404
733,0,0.026946662182423,0.296926158534212,0.2701257286918961,1000,interval_capped,2633594.968220194
733,1,0.776683979104035,0.96990870543789,0.19325392186976467,962,interval,1228344.1344841553
734,0,0.209265333484072,0.472246337561235,0.2631234457371764,1000,interval_capped,1836513.2925646955
734,1,0.093052798598816,0.340403831711454,0.24738840693174777,1000,interval_capped,1144026.982568359
735,0,0.26355311553996,0.732991362660751,0.46969251477570506,1000,interval_capped,2184169.645033494
735,1,0.355827765829186,0.787211379536242,0.4314487941631176,1000,interval_capped,1739183.0170837762
736,0,0.185621974152557,0.94082181843844,0.7556088925357344,1000,interval_capped,1235975.7565982116
736,1,0.359497861958763,0.443532645757086,0.08404748114091781,450,interval,1343426.9940004584
737,0,0.198056526736185,0.853014850489384,0.6553130769461238,1000,interval_capped,1866626.9097639788
737,1,0.140743468950457,0.818662523750939,0.6780214858427394,1000,interval_capped,1804219.1553479508
