number,value,datetime_start,datetime_complete,duration,params_alpha_edge,params_alpha_neuron,params_kernel_type,params_layer_width,params_num_inducing,user_attrs_alpha_edge,user_attrs_alpha_neuron,fit_duration_sec,kernel_type,user_attrs_layer_width,user_attrs_num_inducing,sigma_scale,val_rmse,system_attrs_grid_id,system_attrs_search_space,state,test_rmse
185,0.002192992601105612,2026-08-06 22:56:41.031985,2026-08-06 22:56:48.393942,7.361957,0.1,0,rbf,750,25,0.1,0,6.8213922079999065,rbf,750,25,1,0.002192992601105612,185,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
186,0.008650250054516691,2026-08-06 22:56:48.396849,2026-08-06 22:56:59.613160,11.216311,1.0,0,matern,250,100,1.0,0,10.345839499999784,matern,250,100,1,0.008650250054516691,186,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
187,0.00665353418528848,2026-08-06 22:56:59.615853,2026-08-06 22:57:01.160688,1.544835,1.0,0,matern,250,10,1.0,0,1.4238537090000136,matern,250,10,1,0.00665353418528848,187,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
188,0.006900943835401594,2026-08-06 22:57:01.163476,2026-08-06 22:57:10.210794,9.047318,1.0,0,rbf,250,100,1.0,0,8.511660874999961,rbf,250,100,1,0.006900943835401594,188,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
189,0.034455781580326375,2026-08-06 22:57:10.213889,2026-08-06 22:57:29.441445,19.227556,0.0,0,rbf,750,75,0.0,0,17.818641000000298,rbf,750,75,1,0.034455781580326375,189,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
190,0.006991908961908675,2026-08-06 22:57:29.444948,2026-08-06 22:57:41.064223,11.619275,10.0,0,matern,250,100,10.0,0,10.537053791999824,matern,250,100,1,0.006991908961908675,190,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
191,0.024190430507888033,2026-08-06 22:57:41.070748,2026-08-06 22:57:45.107560,4.036812,0.001,0,rbf,100,100,0.001,0,3.6364214159998483,rbf,100,100,1,0.024190430507888033,191,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
192,0.01038925468859118,2026-08-06 22:57:45.111307,2026-08-06 22:57:56.623584,11.512277,0.1,0,periodic,500,50,0.1,0,10.32995233299971,periodic,500,50,1,0.01038925468859118,192,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
193,0.010259792831704046,2026-08-06 22:57:56.626819,2026-08-06 22:58:19.626623,22.999804,0.1,0,periodic,500,100,0.1,0,20.853377417000047,periodic,500,100,1,0.010259792831704046,193,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
194,0.009232803659055022,2026-08-06 22:58:19.629501,2026-08-06 22:58:32.124672,12.495171,0.0,0,periodic,1000,25,0.0,0,11.26763475000007,periodic,1000,25,1,0.009232803659055022,194,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
195,0.006095890356489855,2026-08-06 22:58:32.127908,2026-08-06 22:58:37.207085,5.079177,1.0,0,rbf,500,25,1.0,0,4.635346874999868,rbf,500,25,1,0.006095890356489855,195,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
196,0.053373840760159816,2026-08-06 22:58:37.213441,2026-08-06 22:58:46.115842,8.902401,10.0,0,periodic,250,75,10.0,0,8.06306904100029,periodic,250,75,1,0.053373840760159816,196,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
197,0.03747520251551857,2026-08-06 22:58:46.120598,2026-08-06 22:58:49.283385,3.162787,10.0,0,periodic,500,10,10.0,0,2.8756699169998683,periodic,500,10,1,0.03747520251551857,197,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
198,0.02300321566718288,2026-08-06 22:58:49.291990,2026-08-06 22:58:52.304218,3.012228,0.1,0,periodic,250,25,0.1,0,2.6955696670002,periodic,250,25,1,0.02300321566718288,198,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
199,0.004847329606073948,2026-08-06 22:58:52.307112,2026-08-06 22:58:54.835041,2.527929,0.1,0,rbf,500,10,0.1,0,2.3860975830002644,rbf,500,10,1,0.004847329606073948,199,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
200,0.029560427438072825,2026-08-06 22:58:54.838585,2026-08-06 22:58:59.810636,4.972051,0.001,0,matern,100,100,0.001,0,4.571501917000205,matern,100,100,1,0.029560427438072825,200,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
201,0.004296504495519946,2026-08-06 22:58:59.813896,2026-08-06 22:59:04.685231,4.871335,0.1,0,rbf,500,25,0.1,0,4.517697374999898,rbf,500,25,1,0.004296504495519946,201,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
202,0.012077801229236712,2026-08-06 22:59:04.688836,2026-08-06 22:59:11.437068,6.748232,0.001,0,rbf,250,75,0.001,0,6.287706457999775,rbf,250,75,1,0.012077801229236712,202,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
203,0.005726937110756129,2026-08-06 22:59:11.446212,2026-08-06 22:59:34.238107,22.791895,0.1,0,matern,500,100,0.1,0,20.808000500000162,matern,500,100,1,0.005726937110756129,203,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
204,0.01307572220590996,2026-08-06 22:59:34.241056,2026-08-06 22:59:57.853043,23.611987,10.0,0,periodic,1000,50,10.0,0,21.334009959000014,periodic,1000,50,1,0.01307572220590996,204,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
205,0.0022345165121374186,2026-08-06 22:59:57.856175,2026-08-06 23:00:23.066713,25.210538,0.001,0,matern,750,75,0.001,0,22.988742209000065,matern,750,75,1,0.0022345165121374186,205,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
206,0.0068956797908717666,2026-08-06 23:00:23.072520,2026-08-06 23:00:40.561210,17.48869,0.1,0,periodic,750,50,0.1,0,15.816013291000218,periodic,750,50,1,0.0068956797908717666,206,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
207,0.0001875506931773501,2026-08-06 23:00:40.564401,2026-08-06 23:00:58.132191,17.56779,1.0,0,rbf,1000,50,1.0,0,16.04165591600031,rbf,1000,50,1,0.0001875506931773501,207,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,0.0012303346767327979
208,0.06617699332544104,2026-08-06 23:00:58.137036,2026-08-06 23:00:58.818597,0.681561,10.0,0,periodic,100,10,10.0,0,0.6154892079998717,periodic,100,10,1,0.06617699332544104,208,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
209,0.003983989220562394,2026-08-06 23:00:58.824900,2026-08-06 23:01:01.801715,2.976815,0.001,0,matern,500,10,0.001,0,2.69259833399974,matern,500,10,1,0.003983989220562394,209,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
210,0.005987024640778769,2026-08-06 23:01:01.804448,2026-08-06 23:01:48.308403,46.503955,0.001,0,periodic,1000,100,0.001,0,42.352299834000405,periodic,1000,100,1,0.005987024640778769,210,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
211,0.007396853072661378,2026-08-06 23:01:48.312768,2026-08-06 23:01:52.885882,4.573114,0.1,0,rbf,250,50,0.1,0,4.247686624999915,rbf,250,50,1,0.007396853072661378,211,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
212,0.0681017629120947,2026-08-06 23:01:52.889000,2026-08-06 23:01:54.662208,1.773208,0.1,0,rbf,100,50,0.1,0,1.5717195419997552,rbf,100,50,1,0.0681017629120947,212,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
213,0.04307815542560137,2026-08-06 23:01:54.665796,2026-08-06 23:02:02.150823,7.485027,0.0,0,rbf,750,25,0.0,0,6.84097279100024,rbf,750,25,1,0.04307815542560137,213,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
214,0.002001727483725197,2026-08-06 23:02:02.154401,2026-08-06 23:02:27.398586,25.244185,1.0,0,rbf,1000,75,1.0,0,23.335524207999697,rbf,1000,75,1,0.002001727483725197,214,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
215,0.0411305871545447,2026-08-06 23:02:27.403641,2026-08-06 23:02:27.916237,0.512596,0.001,0,rbf,100,10,0.001,0,0.48565604100031123,rbf,100,10,1,0.0411305871545447,215,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
216,0.015291459536558858,2026-08-06 23:02:27.920898,2026-08-06 23:02:38.908210,10.987312,0.001,0,matern,250,100,0.001,0,10.268505917000311,matern,250,100,1,0.015291459536558858,216,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
217,0.032554197227934935,2026-08-06 23:02:38.912543,2026-08-06 23:02:42.200088,3.287545,10.0,0,rbf,100,100,10.0,0,3.048701749999964,rbf,100,100,1,0.032554197227934935,217,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
218,0.02188682650508822,2026-08-06 23:02:42.204108,2026-08-06 23:02:43.547908,1.3438,0.1,0,periodic,250,10,0.1,0,1.2291394580001906,periodic,250,10,1,0.02188682650508822,218,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
219,0.006950072211889003,2026-08-06 23:02:43.552622,2026-08-06 23:02:48.665184,5.112562,1.0,0,matern,500,25,1.0,0,4.7989191669998945,matern,500,25,1,0.006950072211889003,219,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
220,0.01152840064902312,2026-08-06 23:02:48.669796,2026-08-06 23:03:10.231363,21.561567,0.001,0,periodic,500,100,0.001,0,19.66853991700009,periodic,500,100,1,0.01152840064902312,220,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
221,0.05097704814452596,2026-08-06 23:03:10.236261,2026-08-06 23:03:32.840631,22.60437,10.0,0,periodic,750,75,10.0,0,20.3389037500001,periodic,750,75,1,0.05097704814452596,221,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
222,0.1126533623071561,2026-08-06 23:03:32.843823,2026-08-06 23:03:36.170137,3.326314,0.0,0,rbf,100,100,0.0,0,2.93322683300039,rbf,100,100,1,0.1126533623071561,222,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
223,0.0012291229839935208,2026-08-06 23:03:36.173157,2026-08-06 23:03:45.483448,9.310291,0.001,0,rbf,1000,25,0.001,0,8.492313917000047,rbf,1000,25,1,0.0012291229839935208,223,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
224,0.18404855704991996,2026-08-06 23:03:45.487981,2026-08-06 23:04:02.074869,16.586888,0.0,0,rbf,500,100,0.0,0,15.460843165999904,rbf,500,100,1,0.18404855704991996,224,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
225,0.02192542123582122,2026-08-06 23:04:02.079747,2026-08-06 23:04:08.179485,6.099738,0.0,0,periodic,500,25,0.0,0,5.383267375000287,periodic,500,25,1,0.02192542123582122,225,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
226,0.016648639651968007,2026-08-06 23:04:08.182693,2026-08-06 23:04:24.670874,16.488181,0.0,0,periodic,750,50,0.0,0,14.95974566599989,periodic,750,50,1,0.016648639651968007,226,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
227,0.0089613141755404,2026-08-06 23:04:24.674045,2026-08-06 23:04:46.547535,21.87349,1.0,0,periodic,1000,50,1.0,0,19.86908874999972,periodic,1000,50,1,0.0089613141755404,227,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
228,0.0027691039934136436,2026-08-06 23:04:46.552733,2026-08-06 23:05:21.819911,35.267178,0.1,0,matern,750,100,0.1,0,32.638962750000246,matern,750,100,1,0.0027691039934136436,228,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
229,0.040529184306488476,2026-08-06 23:05:21.823262,2026-08-06 23:05:25.240129,3.416867,0.1,0,rbf,100,100,0.1,0,3.1381055410001863,rbf,100,100,1,0.040529184306488476,229,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
230,0.008821034573318403,2026-08-06 23:05:25.243240,2026-08-06 23:05:31.566196,6.322956,1.0,0,rbf,250,75,1.0,0,5.879609874999915,rbf,250,75,1,0.008821034573318403,230,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
231,0.01839452360021797,2026-08-06 23:05:31.569288,2026-08-06 23:05:42.541421,10.972133,1.0,0,periodic,500,50,1.0,0,10.103873958999884,periodic,500,50,1,0.01839452360021797,231,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
232,0.09288420882727529,2026-08-06 23:05:42.544761,2026-08-06 23:05:44.765005,2.220244,1.0,0,matern,100,50,1.0,0,2.029960625000058,matern,100,50,1,0.09288420882727529,232,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
233,0.002736568288735719,2026-08-06 23:05:44.768304,2026-08-06 23:06:15.962753,31.194449,10.0,0,matern,1000,75,10.0,0,28.673741749999863,matern,1000,75,1,0.002736568288735719,233,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
234,0.004617635864320785,2026-08-06 23:06:15.965850,2026-08-06 23:06:20.017999,4.052149,0.0,0,matern,750,10,0.0,0,3.7926045829999566,matern,750,10,1,0.004617635864320785,234,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
235,0.005425283254743472,2026-08-06 23:06:20.021358,2026-08-06 23:06:30.360648,10.33929,0.001,0,matern,500,50,0.001,0,9.46617916699961,matern,500,50,1,0.005425283254743472,235,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
236,0.06360600656147014,2026-08-06 23:06:30.363889,2026-08-06 23:06:42.453440,12.089551,0.0,0,rbf,500,75,0.0,0,11.281949582999914,rbf,500,75,1,0.06360600656147014,236,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
237,0.008077901791172532,2026-08-06 23:06:42.456436,2026-08-06 23:06:48.337422,5.880986,0.001,0,matern,250,50,0.001,0,5.5086382089994,matern,250,50,1,0.008077901791172532,237,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
238,0.09166168374601827,2026-08-06 23:06:48.340648,2026-08-06 23:06:49.265426,0.924778,1.0,0,rbf,100,25,1.0,0,0.8241232919999675,rbf,100,25,1,0.09166168374601827,238,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
239,0.0008833622680375837,2026-08-06 23:06:49.268435,2026-08-06 23:07:04.643079,15.374644,10.0,0,matern,750,50,10.0,0,13.971754999999575,matern,750,50,1,0.0008833622680375837,239,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
240,0.08031315773829513,2026-08-06 23:07:04.646524,2026-08-06 23:07:07.205731,2.559207,0.0,0,rbf,100,75,0.0,0,2.39423749999969,rbf,100,75,1,0.08031315773829513,240,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
241,0.09000414048257559,2026-08-06 23:07:07.208730,2026-08-06 23:07:08.897843,1.689113,0.0,0,rbf,100,50,0.0,0,1.5773844589994042,rbf,100,50,1,0.09000414048257559,241,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
242,0.024338400048542822,2026-08-06 23:07:08.902978,2026-08-06 23:07:09.440389,0.537411,0.001,0,periodic,100,10,0.001,0,0.5016541249997317,periodic,100,10,1,0.024338400048542822,242,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
243,0.033241380495864906,2026-08-06 23:07:09.443783,2026-08-06 23:07:43.305670,33.861887,0.0,0,rbf,1000,100,0.0,0,31.445677875,rbf,1000,100,1,0.033241380495864906,243,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
244,0.0218599843776459,2026-08-06 23:07:43.308800,2026-08-06 23:07:44.727952,1.419152,0.0,0,matern,250,10,0.0,0,1.29984366699955,matern,250,10,1,0.0218599843776459,244,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
245,0.019526054528455804,2026-08-06 23:07:44.731833,2026-08-06 23:07:46.266803,1.53497,0.001,0,rbf,100,50,0.001,0,1.4000575000000026,rbf,100,50,1,0.019526054528455804,245,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
246,0.006429386909327866,2026-08-06 23:07:46.269809,2026-08-06 23:07:50.416184,4.146375,1.0,0,rbf,250,50,1.0,0,3.8240262090002943,rbf,250,50,1,0.006429386909327866,246,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
