,model_type,n_width,n_layers,l2_relative,time_fit,xlim_min,xlim_max,n_dim,n_points_train,n_points_test,random_seed
111,randomfeatures,161,3,0.027842439715169365,0.3269984722137451,-1,1,1,10000,10000,2
112,randomfeatures,161,3,0.021586367106667982,0.33913707733154297,-1,1,1,10000,10000,3
113,randomfeatures,161,3,0.0015031459068407884,0.25342512130737305,-1,1,1,10000,10000,4
114,randomfeatures,161,3,0.08690583478711102,0.2388002872467041,-1,1,1,10000,10000,5
115,randomfeatures,256,3,0.035299186182013484,0.4793062210083008,-1,1,1,10000,10000,1
116,randomfeatures,256,3,0.04885023883675138,0.383868932723999,-1,1,1,10000,10000,2
117,randomfeatures,256,3,0.01799727138673665,0.3803727626800537,-1,1,1,10000,10000,3
118,randomfeatures,256,3,0.013425904131076676,0.3865175247192383,-1,1,1,10000,10000,4
119,randomfeatures,256,3,0.07939352510450963,0.4687230587005615,-1,1,1,10000,10000,5
120,randomfeatures,406,3,0.05234000003404853,0.5928380489349365,-1,1,1,10000,10000,1
121,randomfeatures,406,3,0.04487899895637854,0.5132215023040771,-1,1,1,10000,10000,2
122,randomfeatures,406,3,0.06244965708350822,0.5929601192474365,-1,1,1,10000,10000,3
123,randomfeatures,406,3,0.02323578663196573,0.5813260078430176,-1,1,1,10000,10000,4
124,randomfeatures,406,3,0.04146391553822496,0.5690834522247314,-1,1,1,10000,10000,5
125,randomfeatures,645,3,0.04633864065418235,1.250366449356079,-1,1,1,10000,10000,1
126,randomfeatures,645,3,0.04449914917234712,0.8906631469726562,-1,1,1,10000,10000,2
127,randomfeatures,645,3,0.05518297851378204,0.8616697788238525,-1,1,1,10000,10000,3
128,randomfeatures,645,3,0.06832918007495187,0.8769807815551758,-1,1,1,10000,10000,4
129,randomfeatures,645,3,0.03618159986871379,1.201918363571167,-1,1,1,10000,10000,5
130,randomfeatures,1024,3,0.0635633184406574,2.281343936920166,-1,1,1,10000,10000,1
131,randomfeatures,1024,3,0.06464973789621767,2.759075880050659,-1,1,1,10000,10000,2
132,randomfeatures,1024,3,0.06776524167856085,2.108886480331421,-1,1,1,10000,10000,3
