,architecture,layer_width,n_hidden_channels,n_layers,n_modes,regularization_scale,train_rel_l2,val_rel_l2,test_rel_l2,time_spent,seed
522,fno_swim,256,16,4,8,1e-06,0.012853136720801895,0.013504291860046497,0.013303375696075558,31.55646801739931,88103642
523,fno_swim,512,16,1,16,1e-10,0.006079463343038739,0.0067538534144846235,0.00664240656093763,12.995551821775734,128879644
524,fno_swim,256,16,2,16,1e-10,0.013074058690606216,0.013692034298098397,0.013541679409575347,16.197735024616122,158059539
525,fno_swim,2048,16,4,16,1e-08,0.0008814159921289957,0.001511353714556667,0.0015058097012577612,253.56474628206342,526950808
526,fno_swim,512,16,4,8,1e-10,0.006155268583593364,0.006800466209605338,0.006799003791551925,51.60570400208235,31793089
527,fno_swim,2048,32,4,16,1e-08,0.0008886512864751765,0.0015201485461623445,0.0015121188811444387,512.5237884903327,578970225
528,fno_swim,1024,16,1,8,1e-06,0.0029191294423288137,0.0036061598390483046,0.0036077962207503957,23.919223856180906,492912692
529,fno_swim,512,16,4,16,1e-10,0.006060703907719759,0.006800244409721486,0.006713508367433004,56.425682466477156,384149332
530,fno_swim,256,16,2,8,1e-06,0.012536211594803911,0.013154995510800035,0.013019156679292859,15.837936011143029,636489755
531,fno_swim,2048,16,2,32,1e-08,0.0008933638874080706,0.0015429202722077094,0.0015344379256813274,132.1199002088979,293038281
532,fno_swim,2048,32,4,16,1e-10,0.0008377270033277632,0.0014305382541112837,0.0014360832849580043,519.9595660949126,979073657
533,fno_swim,512,16,2,16,1e-08,0.006186358242367537,0.00687301225727381,0.006819600182953001,27.912885954603553,612884967
534,fno_swim,512,32,4,16,1e-06,0.005963577027932672,0.0067217279820098565,0.006673405076460496,114.76338004227728,995464375
535,fno_swim,1024,32,1,32,1e-08,0.002512021261571998,0.0031818157313835667,0.0031505573209391724,57.513233409263194,784293657
536,fno_swim,2048,16,4,8,1e-08,0.0009871628482441927,0.0017813560599771456,0.0017821547405945956,250.6339710354805,59829624
537,fno_swim,256,16,1,32,1e-08,0.012714723525771316,0.013291512953275655,0.013269985486697866,7.89537538588047,706570753
538,fno_swim,512,16,2,8,1e-10,0.006130028083820453,0.00686403305853522,0.006864773986260202,27.00050831399858,517345213
539,fno_swim,256,16,4,8,1e-08,0.013976644040992593,0.014468060101144478,0.01446137008586166,31.518442671746016,750907819
540,fno_swim,2048,32,1,16,1e-06,0.0017189652379519104,0.0024052632992462375,0.00238805095445286,111.51460055913776,841574670
541,fno_swim,512,32,2,32,1e-06,0.006092702579016213,0.006693924082186988,0.006714524109555941,56.99547566100955,997004670
542,fno_swim,2048,16,1,32,1e-08,0.0009423479264524221,0.0016554262099210816,0.0016628929153562802,63.39858457632363,27031028
543,fno_swim,1024,32,1,16,1e-06,0.0029116578729678592,0.003601378096564655,0.0035594433969106565,44.15980380680412,434125307
544,fno_swim,2048,16,1,8,1e-10,0.0008188574944111074,0.0013975678545652054,0.0013998767872016895,58.3188950009644,729092906
545,fno_swim,256,16,4,16,1e-08,0.013234621142644079,0.013917059479330552,0.013857784280909252,33.76347956247628,52747259
546,fno_swim,256,16,4,16,1e-08,0.014061908176702028,0.014824947401796431,0.014586123766217705,32.912149446085095,692031688
547,fno_swim,2048,32,1,8,1e-10,0.0008399291019701666,0.0014272529186798587,0.0014383834561165199,106.44883461669087,963598884
548,fno_swim,2048,32,4,8,1e-10,0.0008345871830212472,0.0014061198524137621,0.0014270288376931832,464.34865515399724,514403806
549,fno_swim,512,32,4,32,1e-06,0.006097000514454824,0.006821861891961585,0.00671939980757401,118.69973055832088,844728735
550,fno_swim,512,16,2,32,1e-06,0.005900339953141696,0.006504372675789032,0.006538764978726775,28.27224433608353,320934074
551,fno_swim,256,16,4,32,1e-08,0.012870945838777776,0.013457564262011395,0.013369620170058511,35.32677932456136,458617373
552,fno_swim,512,16,4,32,1e-08,0.006061613557554412,0.006869839068443329,0.0067957864873293234,59.07653518393636,898768132
553,fno_swim,256,32,2,16,1e-08,0.01275127386498126,0.013305350665331981,0.013269295586612734,31.09009534213692,554619780
554,fno_swim,256,32,2,32,1e-06,0.013190124195487082,0.013873549315724617,0.013768561046521905,34.5860904995352,548722787
555,fno_swim,1024,32,1,32,1e-06,0.0030597050309672216,0.003787402732349868,0.0037362965462573654,50.87296022567898,655035973
556,fno_swim,1024,32,2,8,1e-06,0.00291145487768082,0.0035347642895935966,0.003541243618564812,94.2745095891878,387481381
557,fno_swim,1024,32,1,8,1e-06,0.002871600154995352,0.0035262820554087236,0.0035089987429784354,43.07542246580124,410456212
558,fno_swim,1024,16,2,16,1e-06,0.002945345058531144,0.003641939614255802,0.0036258671964273445,50.657710978761315,508004843
559,fno_swim,256,32,4,16,1e-06,0.013892986362645968,0.014486274235644586,0.014360194381795404,65.0537419077009,204510061
560,fno_swim,256,16,2,16,1e-10,0.013992499866214545,0.01456635590782913,0.014538702728842976,15.523495360277593,49326695
561,fno_swim,512,16,4,32,1e-08,0.0059205521086223515,0.006726716554770017,0.0066453609846008534,57.615170921199024,962394363
562,fno_swim,1024,16,1,8,1e-06,0.0029986287706453884,0.003624976870979876,0.003640160634903078,23.003817470744252,791308332
563,fno_swim,256,32,4,32,1e-10,0.01396685313787019,0.01465886591469267,0.014413879170830252,71.28479878976941,614701451
564,fno_swim,1024,32,2,8,1e-08,0.0025775347412219257,0.0032566504606677117,0.0032257863959716518,92.0348157575354,345017183
565,fno_swim,512,16,2,8,1e-06,0.006016621393027391,0.0066589390274340845,0.006655877516779676,24.593690488487482,200669677
566,fno_swim,512,16,2,32,1e-06,0.00595316928120326,0.006499021740644113,0.006535812208988131,27.893750556744635,751003294
567,fno_swim,512,16,1,16,1e-10,0.005666017994178831,0.0062491741667658925,0.006224851236379216,12.08545362111181,730103538
568,fno_swim,512,32,1,8,1e-06,0.006132005485254211,0.006739371308180376,0.006676577145332299,21.60695881396532,557539646
569,fno_swim,256,32,1,16,1e-06,0.013168294562280669,0.013695990740919095,0.01374752491959856,13.74718823749572,483470851
570,fno_swim,512,32,4,32,1e-10,0.006046556811703065,0.006739298729462432,0.006776607507486597,119.3500761166215,289439009
571,fno_swim,256,32,4,8,1e-06,0.0133815068827828,0.013933143256852114,0.01398111380645838,61.99266023281962,117541682
572,fno_swim,512,32,4,8,1e-10,0.00571326751184472,0.0064577601045276885,0.006304067518280264,102.25759339053184,728472198
573,fno_swim,2048,16,4,16,1e-06,0.0017417444580704047,0.002518445198733276,0.0025284077570390225,251.81726823560894,930797809
574,fno_swim,2048,16,1,8,1e-06,0.0017033920236579478,0.002377544464605251,0.002415305503209367,55.74826271831989,599079184
575,fno_swim,512,16,2,16,1e-10,0.006241851699304533,0.0069416447607051025,0.006847048851750348,26.10678205266595,384806184
576,fno_swim,1024,16,4,16,1e-10,0.002550853055753181,0.003309692843215463,0.0032912092729417484,109.36330579407513,697681584
577,fno_swim,512,32,2,32,1e-10,0.0060240446554697255,0.0066758003846751875,0.00664314710134211,57.72018840350211,161083706
578,fno_swim,2048,16,2,16,1e-10,0.0008313240272863852,0.0014199373645938896,0.0014229673704902871,115.95577821135521,906156693
579,fno_swim,512,32,2,32,1e-06,0.005726816495301372,0.006367280969177171,0.006295046033906954,56.32684871554375,792807846
580,fno_swim,2048,16,1,16,1e-10,0.0008842444616695321,0.0015594543290110934,0.0015504565604141489,58.90080402418971,207820733
581,fno_swim,256,32,2,32,1e-08,0.01303027523175697,0.013676926768217015,0.013522639007113124,35.124809552915394,789745644
582,fno_swim,2048,32,1,16,1e-06,0.0017045430493883534,0.002394727268076547,0.002412560690678341,110.9885752927512,477671169
583,fno_swim,512,16,2,8,1e-10,0.005743707311156135,0.006342016901619904,0.006273953103881571,23.93531844764948,88223685
584,fno_swim,2048,16,2,8,1e-06,0.0018458584220198376,0.0027579435799152657,0.0027393201647686444,116.85759448260069,443568293
585,fno_swim,2048,32,2,8,1e-06,0.0016296840037128386,0.002323078720692041,0.002299298932317504,231.41618136130273,871545309
586,fno_swim,512,16,4,32,1e-10,0.00585916522843847,0.006687778801027233,0.006695814900113907,58.27747845835984,741573722
587,fno_swim,256,16,4,16,1e-10,0.013172051708648238,0.013670869274284285,0.013658257362665299,34.74834318086505,696619560
588,fno_swim,256,16,1,16,1e-10,0.01336461161555214,0.013969901273939773,0.01374848899390788,7.653589620254934,272349784
589,fno_swim,512,32,1,8,1e-06,0.006355344934425322,0.007013082181303702,0.006930456521811746,22.02576812263578,965892930
590,fno_swim,2048,16,2,32,1e-10,0.0009289512736624749,0.0016297081801633652,0.0016502149809304333,125.03849187213928,593971454
591,fno_swim,512,16,2,16,1e-10,0.005669165172131208,0.006285398337408613,0.006231374561622196,25.941776770167053,784852005
592,fno_swim,512,16,1,8,1e-08,0.005859080272044474,0.00651834055490864,0.006413624146359401,11.585793603211641,945435571
593,fno_swim,256,16,4,32,1e-08,0.013331806679098576,0.013892359146157423,0.013889491415569073,35.718769426457584,241157912
594,fno_swim,256,16,2,8,1e-10,0.01383354321942834,0.01449036588807259,0.014337961221304183,15.166821339167655,236839467
595,fno_swim,256,16,2,8,1e-06,0.013982326723303531,0.014520453322034286,0.014413797206012548,15.214726526290178,421558649
596,fno_swim,2048,16,2,32,1e-08,0.0009347247409540499,0.0015960311903341668,0.0016011698824259172,129.78259110357612,300670135
597,fno_swim,256,16,1,16,1e-10,0.013369307586428446,0.014082684817568884,0.01390097107700573,7.763592884875834,772390811
598,fno_swim,512,16,4,32,1e-10,0.0059287721240602565,0.0066647197513756435,0.006581255182674718,59.60545873828232,30731687
599,fno_swim,512,32,4,32,1e-08,0.005878556773874901,0.006563306922600893,0.006494877158664892,127.28861930314451,827150586
600,fno_swim,2048,16,1,32,1e-08,0.0009110182834278465,0.0015671185451887387,0.0015591571600014368,149.9682839512825,44802670
601,fno_swim,2048,16,2,32,1e-06,0.0017872727744661315,0.0026529095790923454,0.0026161645025060687,122.83093095570803,118360969
602,fno_swim,256,32,2,16,1e-10,0.012914666198154866,0.01352043457991419,0.013391649473624976,32.22276281286031,412670937
603,fno_swim,256,32,2,32,1e-08,0.01374585921742299,0.014331058010518373,0.014387873792095343,36.36337780021131,457711709
604,fno_swim,512,16,4,16,1e-10,0.0058472770720217,0.006626528844549622,0.006582637878632028,56.152460269629955,291084207
605,fno_swim,256,32,1,16,1e-08,0.013181899454775135,0.01371583789006229,0.013503853092998555,14.575410662218928,640880567
606,fno_swim,1024,32,2,16,1e-10,0.002572078895529037,0.0032423237552721734,0.003215019856165695,101.51386626251042,824745570
607,fno_swim,256,16,1,32,1e-06,0.013440377783943849,0.014090036847948904,0.013990713105290145,7.743563416413963,649350114
608,fno_swim,2048,32,1,32,1e-06,0.0017055863705262317,0.0023687834776539574,0.0023718484029642663,120.9866770869121,871736085
609,fno_swim,2048,32,1,8,1e-06,0.0017350829480137883,0.0024086557258023306,0.0024369735561372836,104.36570718325675,734487619
610,fno_swim,1024,16,4,8,1e-08,0.002557580007219094,0.003237000704394918,0.0032535347229175142,98.81828593555838,522563211
611,fno_swim,256,32,4,16,1e-06,0.012653467848304262,0.013261484593558047,0.013176755294043125,63.94842380285263,596591312
612,fno_swim,256,16,4,16,1e-06,0.013546662493121347,0.014383193537445221,0.01424351461956301,33.00080988649279,612291147
613,fno_swim,1024,32,4,16,1e-08,0.0025097245857365383,0.003208724912955221,0.003206854542646152,207.00248380564153,277854342
614,fno_swim,2048,32,4,32,1e-06,0.0018241714427779906,0.00266014402708026,0.002689344955486,507.8381721172482,437669131
615,fno_swim,256,32,1,8,1e-10,0.01324479997888276,0.013921887415368137,0.013831895617976495,13.095524238422513,893735604
616,fno_swim,512,32,1,32,1e-08,0.005701532255530587,0.006325495034405351,0.006298379331557501,26.489919849671423,474632057
617,fno_swim,512,32,4,16,1e-10,0.005932158130739138,0.006615120002126,0.006570335522625553,104.11675475072116,882328820
618,fno_swim,512,32,4,32,1e-06,0.006125119653355233,0.006763204117546413,0.006725991857592652,115.64716741628945,757434247
619,fno_swim,256,32,4,32,1e-08,0.013976742276839274,0.014741466870540367,0.01469560817994612,72.03500859346241,920888692
620,fno_swim,1024,16,1,8,1e-08,0.002561245340104671,0.003236419819905764,0.0032207768883578502,21.682734159752727,481929332
621,fno_swim,1024,32,1,32,1e-10,0.0024953951764566428,0.0031554417553731787,0.0031537147710802966,50.78413679264486,532802488
622,fno_swim,256,16,1,16,1e-08,0.013337145614908107,0.013880482940997883,0.013799361861755283,7.197549358010292,986589292
623,fno_swim,2048,16,1,32,1e-06,0.0017410366153261313,0.0025165855737247634,0.002520320483100958,65.8847487764433,362574581
624,fno_swim,256,32,4,32,1e-08,0.013095782010369272,0.013604401048119608,0.013756805691064215,72.2755453363061,942812430
625,fno_swim,2048,32,4,16,1e-10,0.0008877799388361539,0.0015578245936175262,0.0015429844199568326,499.65200966876,119619455
626,fno_swim,1024,16,2,16,1e-08,0.0025181155175019285,0.003186293648140012,0.003162782516528729,47.84611145965755,98934419
627,fno_swim,1024,16,2,32,1e-08,0.002538567006465265,0.003207198312717698,0.003191336718395295,51.453181081451476,371155010
628,fno_swim,1024,32,2,8,1e-08,0.002473825261316104,0.0031498394620957638,0.0031536208004442727,88.90900289732963,599682759
629,fno_swim,512,32,1,16,1e-08,0.005805857008209596,0.006466297522283879,0.006376349083292361,24.027425430715084,179025132
630,fno_swim,256,16,1,16,1e-06,0.012317105178287347,0.012901806586566228,0.012744105029355992,6.916907665319741,805874286
631,fno_swim,512,32,2,16,1e-06,0.005995085241168909,0.006661601502656782,0.006603731847149569,50.14829910174012,22900690
632,fno_swim,512,32,2,16,1e-08,0.005837088687007522,0.006465028742446151,0.006368488502888674,51.54851606860757,915512421
633,fno_swim,512,16,4,16,1e-08,0.006000468433088,0.0068261809361247275,0.006734974249232922,53.00349395070225,460427249
634,fno_swim,256,32,4,16,1e-10,0.013295306129360645,0.014071227230572228,0.013905896724214533,64.58122304081917,691182805
635,fno_swim,512,16,4,8,1e-06,0.00622979650629004,0.0070791286785951415,0.007018331870068583,49.40004155691713,659919507
636,fno_swim,256,32,1,32,1e-06,0.014771509875718724,0.015478812073622688,0.015323224351350907,15.569189067929983,936993106
637,fno_swim,1024,32,2,8,1e-10,0.0025199664349023175,0.0031803109640181947,0.0031440608422311656,93.09946093801409,618620445
638,fno_swim,256,16,2,32,1e-08,0.013312896807036673,0.013914896853863552,0.013918859518578233,16.042966667562723,428213200
639,fno_swim,512,32,4,8,1e-06,0.006175750152134538,0.006858772691671895,0.006808564401750305,96.02439141459763,898183686
640,fno_swim,1024,16,4,8,1e-08,0.0025806287384552706,0.0033136137437221862,0.003278179938318277,95.98032140545547,176442806
641,fno_swim,1024,16,2,32,1e-10,0.0024866668869243987,0.0032048091029317823,0.003186870836941274,51.53606813121587,13426158
642,fno_swim,256,32,2,16,1e-06,0.013787688011842204,0.014524645804610856,0.014416052625313366,30.463233766146004,717174369
643,fno_swim,2048,16,2,16,1e-06,0.0016838179349530028,0.0024050124135900535,0.0023741235478605513,115.04976794403046,896424790
644,fno_swim,512,32,1,8,1e-08,0.006075281372402666,0.0067122665930982655,0.006675182034876445,21.23131563141942,679006270
645,fno_swim,2048,16,4,8,1e-10,0.0008451158677154093,0.001431369272028364,0.00145731014662881,222.0897921025753,980925407
646,fno_swim,1024,16,1,8,1e-08,0.0025808083979278525,0.003246379600123241,0.0032508885577431468,22.451611008495092,658855410
647,fno_swim,2048,16,1,32,1e-10,0.0008048457138664045,0.0013842834839891596,0.0013769316620252478,60.209799559786916,952151897
648,fno_swim,256,32,2,16,1e-08,0.013238732818381086,0.013825457200306611,0.013729935483061036,31.615470723249018,876599336
649,fno_swim,512,16,4,32,1e-08,0.006150983585434547,0.00698950688437184,0.006883999763227993,56.72685244679451,139117111
650,fno_swim,512,32,4,8,1e-10,0.006161470697933031,0.006813937234621278,0.0067551804300509345,98.12987001799047,859838197
651,fno_swim,256,32,2,16,1e-10,0.013037184704424304,0.013438381622215848,0.013554388681482477,30.707569166086614,413105493
652,fno_swim,256,32,2,16,1e-06,0.013505574209404621,0.014162865824538068,0.014034902231715279,30.517696513794363,512748590
653,fno_swim,1024,32,4,8,1e-06,0.003004796258726954,0.0037970783616125712,0.003764844858350499,187.7005764665082,349902058
654,fno_swim,2048,32,4,16,1e-06,0.001695320906324167,0.0024093940310879595,0.0024282781372015508,462.2160695074126,724790362
655,fno_swim,2048,32,2,16,1e-08,0.0008639131659707928,0.001472190902681652,0.0014560522203013614,224.43396510649472,465259706
656,fno_swim,512,32,1,16,1e-06,0.005974972450224225,0.006602798021112665,0.006609498861319268,22.220871946774423,971181763
657,fno_swim,512,16,4,32,1e-06,0.006328690932753491,0.007362253709113348,0.0072758308261276885,56.16313207242638,828159985
658,fno_swim,256,16,2,16,1e-06,0.013929921569091916,0.014613396450917004,0.01441682239821966,15.511670821346343,512911188
659,fno_swim,256,16,2,8,1e-06,0.013905575439508426,0.014546382922146309,0.014521821097474586,14.698623773641884,118269298
660,fno_swim,2048,16,1,16,1e-08,0.000890000077739433,0.0015227738004706375,0.0015335854173395126,55.55220184382051,188658037
661,fno_swim,1024,32,4,16,1e-06,0.002956660876576393,0.0035953379176676755,0.0036057476282558517,202.1169252563268,110229542
662,fno_swim,256,32,4,32,1e-10,0.012701295848219538,0.01331251250586213,0.013094045020634049,71.91640998236835,335692341
663,fno_swim,256,32,2,8,1e-10,0.014142266142225086,0.01479140530631866,0.014652059029632377,30.731657035648823,48849126
664,fno_swim,512,32,1,32,1e-10,0.005812845276282115,0.006349278372351835,0.006447945130790724,26.30988918337971,670032715
665,fno_swim,2048,16,2,8,1e-10,0.0008507546396002632,0.0014476816409568513,0.001450898502607035,113.93794366996735,171129857
666,fno_swim,512,16,2,8,1e-06,0.006186304991072637,0.006938280008172243,0.006910617176125486,24.004113619215786,707918482
667,fno_swim,2048,32,1,32,1e-06,0.0016633478336441137,0.002349642003517682,0.002340583440560065,123.93324158806354,711424659
668,fno_swim,512,16,1,8,1e-06,0.0058104553450398985,0.006425382992987058,0.0063812953350630966,10.838056792505085,772852254
669,fno_swim,2048,32,1,16,1e-10,0.0008669306174429008,0.0014941161207648042,0.0014955057404852654,109.8967716973275,822149944
670,fno_swim,256,32,1,32,1e-08,0.013747303259474198,0.014322685943250701,0.014285276708582838,15.561680382117629,406683036
671,fno_swim,2048,32,1,32,1e-08,0.0008503443457598471,0.0014286396825422933,0.0014240279015154793,120.80562578793615,596434635
672,fno_swim,256,32,4,8,1e-10,0.01331010670401243,0.01384787850309714,0.013812418409969055,60.9223506860435,218733922
673,fno_swim,256,32,4,32,1e-06,0.013279528479095087,0.013998648612243677,0.013811704328746368,72.88726118579507,459568653
674,fno_swim,512,32,1,16,1e-06,0.006035328101061181,0.006657767328008688,0.00660404892679906,21.92657077498734,451371255
675,fno_swim,2048,32,2,32,1e-10,0.00083815202583004,0.0014269108926053952,0.0014496253174381122,249.86791083402932,58109923
676,fno_swim,512,32,1,16,1e-06,0.005793357615300356,0.006384172683306881,0.006319945184378244,22.069738175719976,677729417
677,fno_swim,256,16,1,8,1e-06,0.01262239287443,0.013281625734382397,0.013178444073117116,6.750514454208314,114971204
678,fno_swim,1024,16,2,32,1e-06,0.002758369375581142,0.003423053098371973,0.0033705167165884913,50.89433769788593,386731381
679,fno_swim,1024,32,1,8,1e-10,0.002523763218673375,0.003163200424985154,0.0031551368629834913,41.90881610382348,460694679
680,fno_swim,256,16,4,16,1e-06,0.014136331680149479,0.014736271413891028,0.01462582049277782,32.24776458274573,441332629
681,fno_swim,1024,16,1,16,1e-08,0.002561356992682669,0.003288947492894569,0.003261010774355975,23.676121002063155,262080226
682,fno_swim,512,32,4,16,1e-08,0.006176463007771689,0.006976245507641594,0.006820637818231792,104.70898506511003,949716952
683,fno_swim,1024,16,1,32,1e-06,0.002860521642211387,0.003501396922613843,0.0035189235804522797,24.428688152693212,297228337
684,fno_swim,1024,32,2,16,1e-06,0.002815211230231873,0.0034596504473728457,0.0034385744200031996,96.53550385218114,197089184
685,fno_swim,256,16,2,8,1e-10,0.013173937048619895,0.013745432073870528,0.013816913941444284,14.949813475832343,612094681
686,fno_swim,1024,32,4,16,1e-10,0.0024528449768625245,0.0031408355620203554,0.0031210751669538545,203.09347235690802,439905620
687,fno_swim,512,16,2,32,1e-08,0.005644221087429582,0.0062964488702363245,0.006176053277935777,27.38198564108461,13679429
688,fno_swim,2048,16,2,16,1e-08,0.0008899939556089073,0.0015132839402657177,0.001531502431824185,114.92176748625934,84259991
689,fno_swim,1024,16,4,8,1e-10,0.002650567810596532,0.0035294977547899145,0.003519268314416473,98.21532008238137,606903037
690,fno_swim,256,32,2,8,1e-08,0.01299479972912146,0.013476816736334217,0.013400269520143324,30.290959470905364,700246527
691,fno_swim,256,16,1,8,1e-06,0.013874889414314587,0.014442235466939403,0.014386164261446973,6.739541077055037,332440787
692,fno_swim,1024,16,2,8,1e-10,0.0024784963899294713,0.0031170621050927837,0.0030921826114645827,49.119859205558896,375549620
693,fno_swim,2048,32,4,32,1e-10,0.0008594373067738597,0.001482376429436916,0.0014975933717008367,518.6201134445146,715297993
694,fno_swim,512,16,2,32,1e-06,0.006099676652908158,0.006751495794833431,0.006733051597096233,60.65657577943057,772951043
695,fno_swim,2048,16,1,8,1e-08,0.0009022774659164357,0.0015228885736627191,0.0015396841723491015,55.68485295213759,684733766
696,fno_swim,2048,16,4,32,1e-10,0.0009225178214151858,0.0016253486631131243,0.0016177600729707121,256.83986270893365,986355373
697,fno_swim,256,32,2,16,1e-08,0.012971185410482759,0.013498726182638506,0.013473886662295553,31.589341142214835,540495593
698,fno_swim,512,32,4,16,1e-08,0.00584872129382168,0.0065020976596181276,0.006496411670149611,106.6378515958786,827621878
699,fno_swim,2048,32,2,8,1e-10,0.0008832578059393636,0.0015159720369790199,0.0015223016893616142,216.69770772382617,467015272
700,fno_swim,1024,16,1,32,1e-10,0.0024663648206506594,0.003109092533766006,0.0031193210097852017,26.020069637335837,12495230
701,fno_swim,512,32,4,32,1e-08,0.005919192579310304,0.0066222615726732196,0.006533638043272994,119.15493559464812,479947573
702,fno_swim,256,32,1,16,1e-10,0.012567929483977948,0.013216944841907817,0.01304587256942824,13.974379618652165,419685239
703,fno_swim,1024,32,4,32,1e-08,0.002462823905209771,0.0031575593115863144,0.0031295024127750864,229.46570282708853,195059144
704,fno_swim,512,32,2,8,1e-10,0.005835553249730794,0.006463518777872207,0.006500066346240788,48.48540504835546,528165798
705,fno_swim,1024,32,2,32,1e-10,0.002589158459707617,0.0032992741563776045,0.0032538302307255477,110.2688450589776,80338701
706,fno_swim,512,16,2,8,1e-08,0.006269796658586712,0.00706204512190448,0.0069540622932473175,23.521927594207227,190180223
707,fno_swim,2048,16,1,16,1e-06,0.001693984545580687,0.0023849072937064198,0.002372021651799094,57.751894877292216,309465270
708,fno_swim,512,32,1,8,1e-06,0.00593260593814996,0.006573596674263326,0.00654912438686695,21.333698764443398,565547104
709,fno_swim,2048,16,4,8,1e-06,0.0017412227623359424,0.0025419439875860976,0.0025426812478906353,222.18369478546083,87636566
710,fno_swim,256,32,2,8,1e-10,0.013147757075801845,0.013681575316284186,0.013652759870397229,29.289890074171126,133123767
711,fno_swim,2048,32,4,16,1e-06,0.0017369373219697528,0.00251123576919168,0.0024935048840099287,492.13875659462065,26338719
712,fno_swim,1024,32,1,16,1e-06,0.0028953811187465966,0.0035401624619617942,0.0035341942385013507,43.09181806165725,856581543
713,fno_swim,512,16,1,16,1e-10,0.0059665987129547075,0.006642438872437544,0.0065098820442085585,11.957845628261566,210049289
714,fno_swim,2048,32,1,16,1e-10,0.0008360078783963645,0.001428289659027311,0.0014393142188024385,107.18788201361895,734277350
715,fno_swim,256,16,4,32,1e-06,0.012551835127378506,0.01313904909835632,0.01300228166752646,35.712213438004255,906320415
716,fno_swim,256,16,4,8,1e-10,0.013364012671819152,0.013956344212377882,0.01392046579034136,31.781194183044136,293019565
717,fno_swim,512,16,1,16,1e-08,0.005875822353205454,0.006512963677611737,0.006437992196392789,11.216828282922506,326274509
718,fno_swim,256,32,4,16,1e-08,0.012775268089909234,0.013322039103145205,0.01327145713303496,65.39570299442858,636713688
719,fno_swim,1024,32,4,8,1e-10,0.0024394191555757528,0.003094175841759325,0.003091271033639157,194.21502657048404,740225351
720,fno_swim,1024,32,4,32,1e-06,0.003009042411208544,0.0037509133043225717,0.003756966931678155,224.89177225809544,422773838
721,fno_swim,512,16,4,8,1e-08,0.005933317991410585,0.006899175764596282,0.006875991532389411,49.76293584704399,34395498
722,fno_swim,512,32,2,16,1e-10,0.005734424956524854,0.006416332176942992,0.006332543826040523,51.19600839074701,674305952
723,fno_swim,1024,32,1,8,1e-08,0.002553445549381114,0.0032089251928922595,0.0031974144298926076,42.77010294236243,456503093
724,fno_swim,1024,32,4,16,1e-10,0.0024382197231969313,0.0031229980507609684,0.0031087811542109957,198.90152138564736,237422468
725,fno_swim,256,16,2,32,1e-06,0.014138640397056743,0.014648516224366684,0.014625262826228847,16.50256530661136,578516102
726,fno_swim,1024,16,2,16,1e-10,0.002495543608981396,0.003234160088644631,0.0032751722950384436,48.42232577968389,245113215
727,fno_swim,256,32,2,32,1e-10,0.01274302975013635,0.013370294076616543,0.01323605430468223,34.94705678708851,664770979
728,fno_swim,2048,32,2,16,1e-06,0.0016818581419935409,0.0023741637521588217,0.002353865653501964,239.40202530566603,215205479
729,fno_swim,256,16,1,8,1e-08,0.014693773986503216,0.015363245813208522,0.015377286988150073,6.93155606277287,386837294
730,fno_swim,1024,32,4,32,1e-06,0.0029616276743009476,0.0036245331369510153,0.0036386040132899674,220.98743107169867,889997428
731,fno_swim,512,32,4,16,1e-08,0.005918482223408973,0.00659310392275052,0.006535593324805994,107.77384342625737,116080569
732,fno_swim,2048,16,1,32,1e-10,0.0008445015117630862,0.0014311569738275339,0.0014366336723501112,60.877567863091826,645028703
733,fno_swim,512,16,1,32,1e-06,0.005571978888601533,0.006197013194595862,0.006126619032743633,12.86325922049582,265936151
734,fno_swim,256,16,4,32,1e-06,0.012310056377125794,0.012997689494399296,0.012857752039338506,34.88488528225571,531261725
735,fno_swim,256,32,1,16,1e-08,0.012994450783179913,0.013630040611771994,0.013419783772661087,13.928775983862579,248713828
736,fno_swim,512,32,1,32,1e-06,0.005984594363768246,0.006704379722651341,0.006632317283390571,26.407332191243768,278727549
737,fno_swim,512,16,4,8,1e-06,0.005728057958806185,0.006362688543594034,0.006336647796396134,47.80292281974107,201121910
738,fno_swim,1024,16,2,8,1e-06,0.0028315013692980034,0.0034897914982584422,0.0034510992160674304,45.341363676823676,34897212
739,fno_swim,1024,32,2,32,1e-08,0.0024209634980130526,0.0030587355973972353,0.003036872547980564,106.67213369626552,534474227
740,fno_swim,1024,32,1,8,1e-10,0.0025221027326300057,0.0031645482658492928,0.003161079047140911,41.55995233077556,442436335
741,fno_swim,512,16,1,32,1e-08,0.0060842505904872436,0.006744013433485715,0.00674870055390796,12.542008242569864,368956956
742,fno_swim,2048,32,1,32,1e-06,0.0016963951814668683,0.0023971342086211963,0.0023764720655835053,118.52717155497521,682446003
743,fno_swim,2048,32,2,32,1e-10,0.0008334107114560508,0.0014274686194267598,0.0014369293689235764,249.38859110046178,678712564
744,fno_swim,2048,32,1,32,1e-10,0.000833668071089774,0.0014188265594228312,0.0014241039626734268,117.39828935451806,57263886
745,fno_swim,256,32,1,8,1e-06,0.013275317600583281,0.013863720650550112,0.013819170423922115,13.06163189560175,431492326
746,fno_swim,1024,16,4,8,1e-06,0.002864140224949621,0.003541736111631554,0.0035388370824395495,95.10082515701652,913254148
747,fno_swim,512,32,1,16,1e-10,0.006083413738474216,0.006788334480053078,0.006726633045351269,22.044639349915087,913081368
