,architecture,input_dim,layer_width,n_layers,n_modes,regularization_scale,train_rel_l2,val_rel_l2,test_rel_l2,time_spent,seed
133,deeponet_swim,256,2048,2,8,1e-10,0.020813393037974703,0.020970678566170277,0.02061668334888281,10.791233117692173,325614191
134,deeponet_swim,256,256,4,32,1e-10,0.1086504613178662,0.11285976141369065,0.11125882046062471,4.371278741396964,349065526
135,deeponet_swim,256,512,2,8,1e-10,0.049985880281234706,0.05359957298319472,0.05251518979226637,4.386027600616217,494499512
136,deeponet_swim,256,512,2,8,1e-06,0.051415553588494284,0.05507113577523074,0.05439312133818438,4.621581765823066,435214157
137,deeponet_swim,256,512,2,8,1e-06,0.05131228604863598,0.05512885893731969,0.054226878970771795,5.151646262034774,942174169
138,deeponet_swim,256,512,1,32,1e-06,0.011097267781729559,0.01161459782842151,0.011392110501028513,5.6639383137226105,669605929
139,deeponet_swim,256,2048,2,8,1e-08,0.021498535522031167,0.022170634835737682,0.021857328828844388,10.241165562532842,300514056
140,deeponet_swim,256,1024,1,16,1e-06,0.007156687500199905,0.007668906337770148,0.0075824972534301,5.850682821124792,950097264
141,deeponet_swim,256,256,1,8,1e-06,0.025419371087068914,0.025514487112093878,0.025067734384791242,3.74919415730983,769153418
142,deeponet_swim,256,1024,1,8,1e-08,0.020723288828508154,0.020629533037285385,0.020296311849898212,5.159533656202257,898904533
143,deeponet_swim,256,512,4,32,1e-08,0.07830909796316601,0.08342534575302236,0.081791905937195,6.072944252751768,991793568
144,deeponet_swim,256,1024,2,16,1e-10,0.01560167754756729,0.018882778122632022,0.018567361228964192,7.109427209943533,779922147
145,deeponet_swim,256,256,2,16,1e-08,0.09755727246417059,0.101024358410202,0.10006184895105562,4.776320614852011,605591252
146,deeponet_swim,256,256,2,8,1e-06,0.07934960783660347,0.08256309569362376,0.08104651423640462,5.620804130099714,769586213
147,deeponet_swim,256,2048,4,32,1e-06,0.0872164421093904,0.09558977879984025,0.09272183235058723,11.916349697858095,303006040
148,deeponet_swim,256,256,4,32,1e-10,0.09437831135551998,0.09772026864484147,0.0962042119951712,5.684219696559012,417675582
149,deeponet_swim,256,512,1,8,1e-08,0.02098503487615433,0.02093582814099806,0.02059786814700865,4.060150412842631,159970587
150,deeponet_swim,256,256,2,16,1e-10,0.09093851354050635,0.09467302981092461,0.09406502155789015,4.329291636124253,318658278
151,deeponet_swim,256,2048,2,8,1e-08,0.021399140137960862,0.021906856760650063,0.02158868715076979,8.456587102264166,820763530
152,deeponet_swim,256,256,1,16,1e-10,0.00989041667491115,0.010366111590502972,0.01022519023435269,5.288925155065954,732430165
153,deeponet_swim,256,512,4,8,1e-06,0.09154201586706458,0.09577424648271952,0.09407224549748218,6.5754362074658275,31694569
154,deeponet_swim,256,1024,2,16,1e-10,0.01480253546141724,0.017829692290282244,0.017440707175221993,7.052123185247183,238957356
155,deeponet_swim,256,2048,4,32,1e-10,0.0316982053783382,0.04255781970724783,0.042424570192104,13.978711341507733,667988176
156,deeponet_swim,256,1024,2,32,1e-08,0.016456172017588432,0.019710231227903375,0.01941774063703811,5.627855557017028,768971090
157,deeponet_swim,256,512,1,8,1e-06,0.022726301212800906,0.02279213873887957,0.022451111352508636,4.02565005980432,282173278
158,deeponet_swim,256,2048,4,16,1e-08,0.04967186534799492,0.05939287092813216,0.05810921705866111,13.766326467506588,653178270
159,deeponet_swim,256,1024,4,32,1e-08,0.05265665017193276,0.05962796871145597,0.058378132039013306,8.017948826774955,83802108
160,deeponet_swim,256,2048,1,16,1e-10,0.0008918493243528174,0.0013178832365067404,0.001322108592315507,9.16301697678864,261037352
161,deeponet_swim,256,2048,1,16,1e-08,0.0013612894980010444,0.0018417724877585837,0.0018405733464751345,11.265444916673005,840887525
162,deeponet_swim,256,256,4,32,1e-08,0.09751286787361195,0.10144881067619345,0.0988453982094919,5.282879964448512,65853282
163,deeponet_swim,256,1024,4,8,1e-06,0.08346512317311947,0.09025314639052613,0.08814904031082653,6.689041175879538,253728837
164,deeponet_swim,256,512,1,16,1e-10,0.0049559080193809025,0.005493925113426832,0.005365206152723881,4.911164325661957,608679300
165,deeponet_swim,256,2048,4,32,1e-06,0.0932114391821998,0.10246096516490509,0.09930303738092845,8.329695372842252,121500037
166,deeponet_swim,256,1024,4,16,1e-06,0.07077345376244568,0.07694144075627418,0.07532151450975198,5.897884635254741,445227508
167,deeponet_swim,256,512,4,32,1e-08,0.08563910172397134,0.09150970009165538,0.090077770728825,5.619832289405167,858071019
168,deeponet_swim,256,2048,2,8,1e-06,0.024441262674585643,0.025927649740638818,0.025559540535049868,8.704594043083489,423295628
169,deeponet_swim,256,512,4,32,1e-08,0.09135793213941733,0.09806939227773262,0.09588760365006076,6.3261244129389524,954400005
170,deeponet_swim,256,2048,1,16,1e-10,0.0008781145813465255,0.001296468033648378,0.0013009587243004495,9.753474462777376,137282827
171,deeponet_swim,256,2048,2,16,1e-10,0.003471415052201512,0.005147111201280599,0.0050402293549934914,11.877011701464653,907566955
172,deeponet_swim,256,512,4,16,1e-08,0.07513701599498009,0.08009766326944363,0.07875217290218418,6.3910034485161304,56852625
173,deeponet_swim,256,2048,4,32,1e-08,0.05248958582503798,0.06219979001635547,0.0614321786233077,14.00590012781322,168176610
174,deeponet_swim,256,512,1,32,1e-10,0.004923322435246898,0.0054431757708236364,0.005323266621842538,6.262054389342666,340303754
175,deeponet_swim,256,256,1,32,1e-10,0.010092485390073212,0.010616300407335482,0.010460307552949426,3.7630762523040175,479917647
176,deeponet_swim,256,256,4,16,1e-10,0.09095235462259665,0.09477681769373385,0.09215320527928501,4.769336760044098,398190928
177,deeponet_swim,256,1024,1,8,1e-08,0.02072555864497755,0.020633369688503937,0.0203097413117463,5.479299466125667,911914471
178,deeponet_swim,256,256,4,16,1e-08,0.11385108836030847,0.11862309374046232,0.116188357625774,5.091602421365678,197558636
179,deeponet_swim,256,256,1,32,1e-08,0.010238959807654364,0.010774208007219933,0.010689606189806649,4.670207743532956,653534705
180,deeponet_swim,256,1024,4,8,1e-10,0.0482665640400248,0.05434510109763708,0.053770050064652894,12.564157691784203,471132213
181,deeponet_swim,256,256,4,32,1e-08,0.11521137052105837,0.11938073767965604,0.11718183740687124,4.914345064200461,501935746
182,deeponet_swim,256,2048,4,8,1e-06,0.08578233171033606,0.09357681159125525,0.09212197617737755,23.642631228081882,35080805
183,deeponet_swim,256,1024,2,32,1e-08,0.016726553445401728,0.02026084262223818,0.0198192811834722,9.557582614012063,397856692
184,deeponet_swim,256,512,1,16,1e-10,0.004953193993583936,0.005489246739027247,0.005375261396461692,6.653651771135628,139042882
185,deeponet_swim,256,512,4,16,1e-08,0.10245441483431454,0.10748994584511129,0.10663461397468207,7.477287097834051,53389450
186,deeponet_swim,256,256,4,8,1e-08,0.09212756517227952,0.09473725174108896,0.09314221113420916,6.211903605610132,346706964
187,deeponet_swim,256,512,2,32,1e-08,0.050423200528953785,0.055259391625169185,0.054118323545147534,6.986802030354738,550570679
188,deeponet_swim,256,512,1,8,1e-06,0.02284855943026702,0.022890098475526907,0.02254183140527714,5.9032873110845685,114892289
189,deeponet_swim,256,1024,4,16,1e-10,0.05401483303174197,0.06238087871484839,0.06109062530386579,9.612306109629571,698252151
190,deeponet_swim,256,2048,4,32,1e-10,0.03275319439659586,0.04457599606308037,0.043263195992942635,17.41503196489066,765871330
191,deeponet_swim,256,2048,1,8,1e-08,0.02065799254314732,0.020541578286136102,0.020204610806827436,19.542307407595217,538322662
192,deeponet_swim,256,2048,2,16,1e-10,0.0037081366527219055,0.00552091286773909,0.005475748701951235,8.03885352704674,507915945
193,deeponet_swim,256,512,4,16,1e-06,0.10032527058340458,0.10601932450129195,0.1033397449805885,5.501208283007145,507297035
194,deeponet_swim,256,2048,2,8,1e-10,0.020829757643797957,0.021010760990515475,0.020681255697663273,13.757816429249942,222405194
195,deeponet_swim,256,2048,2,32,1e-06,0.013553682635164217,0.0162965366391517,0.0160260190587767,13.841994065791368,993001538
196,deeponet_swim,256,256,2,8,1e-08,0.08364658031296951,0.08737413320964997,0.08570485725714512,5.509624095633626,117865275
197,deeponet_swim,256,512,4,32,1e-10,0.08321039798610473,0.08843804427572627,0.08731431253927195,7.986884451471269,736764898
198,deeponet_swim,256,256,1,8,1e-08,0.022233983403584238,0.022262628347888044,0.021942641304049146,5.788744425401092,29350544
199,deeponet_swim,256,2048,4,8,1e-10,0.03640659453336808,0.04522988371516046,0.04513371800422047,20.191879119724035,251048445
200,deeponet_swim,256,256,1,8,1e-10,0.02228635593452286,0.02235309137946386,0.021985333835599506,6.632845252752304,478672859
201,deeponet_swim,256,512,1,32,1e-08,0.005266039311604526,0.005789773128619667,0.005700587585727226,7.363006690517068,47385067
202,deeponet_swim,256,256,2,8,1e-06,0.09749844149599188,0.10181615822645229,0.09995960764850952,3.866593761369586,194436979
203,deeponet_swim,256,2048,4,16,1e-06,0.0844763614794306,0.09167859397522421,0.08826272335291989,20.742420881986618,51820846
204,deeponet_swim,256,1024,1,32,1e-10,0.0020752455125538417,0.0026293104009798987,0.0025972592857754907,9.202977741137147,709946537
205,deeponet_swim,256,512,2,32,1e-10,0.04705595124775946,0.05160170180633541,0.05051229584793594,7.412212969735265,340547959
206,deeponet_swim,256,1024,1,8,1e-06,0.02149565795184351,0.02149511536450215,0.021180577989225326,9.982275485992432,97974359
207,deeponet_swim,256,1024,4,32,1e-06,0.0806618966014547,0.08820321939794477,0.0862676889314828,11.697836770676076,217249022
208,deeponet_swim,256,512,1,16,1e-08,0.00526484238287452,0.0057736421899511284,0.005674807615516749,5.2279785657301545,77384847
209,deeponet_swim,256,1024,1,16,1e-10,0.002144991351737497,0.0026480943987084718,0.0026527204636226038,4.632324195466936,546457068
210,deeponet_swim,256,1024,2,16,1e-08,0.01611841006585604,0.01927428154846468,0.01894262691516938,10.689542116597295,305987012
211,deeponet_swim,256,512,4,8,1e-10,0.07968822213176951,0.08473105091140362,0.08327392068213445,7.292659610509872,483629523
212,deeponet_swim,256,512,4,32,1e-10,0.08919843230641043,0.09555230937291313,0.09433875703942021,7.11295020300895,228962595
213,deeponet_swim,256,256,2,16,1e-10,0.0999778724473423,0.10359127784312526,0.10242728306155537,5.491929120384157,582058837
